id,theme,data_display_name,keep,description,keywords,exists,reference,reference table/fig/pgno,provider,url,kpi_domain,kpis,data_original_name,data_web_anchor,earliest_year,latest_year,format,update_frequency,coverage,geographical_level,geog_level2,access_level,licence,ki_publictransportaccessibility,ki_coveragebycyclingfacilities,ki_coverageofthedrainagesystem,ki_parkingmanagement,ki_reductionofprivatevehicles,ki_declineinaccidents,ki_walkingandcycling,ki_publictransportridership,ki_lastmileuseofintermediatepublictransport,ki_walkability,ki_supplyofpublictransportvehicles,ki_xnokpi,ki_localtrafficflow,ki_organisedroaduse,ki_traineddrivers,ki_transportrelatedinvestment,ki_motorvehicletrafficreduction,kd_publictransportsupply,kd_safetyandcomfort,kd_effectiveenforcement,kd_xnokpidom,kd_sustainablemobility,kd_inclusivemobility,kd_healthandsafety,kd_sustainabletransportfunding,format2,editable,update_freq2
194,Services,"Civic And Other Amenities, 2009",TRUE,"Name of Town, Road length (in kms.), System of drainage( Open, Closed, Both -Open & Closed), Number of latrines(Pit System,Flush/Pour Flush (Water borne),Service,Others), Protected water supply(Source of supply, System of storage with capacity in kilo litres), Fire fighting service, Electrification (Number of connections of Domestic, Industrial, Commercial, Road lighting points, others)","Town Infrastructure, Utility, Services Overview",yes,"Directorate of Census Operations, Rajasthan (2014) Census of India 2011 - Rajasthan - Series 09 - Part XII B - District Census Handbook, Jaipur",Town Statement-III_0812,"Directorate of Census Operations, Rajasthan",https://censusindia.gov.in/nada/index.php/catalog/1069/download/3291/DH_2011_0812-Jaipur.zip,safety and comfort,Coverage of the drainage system,,,,2009,xls,,Jaipur District,district level,district,open,not known,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,xls/xlsx,TRUE,unknown
195,Services,"Medical Facilities, 2009",TRUE,"Name of Town, No. of Medical facilities (with number of beds in brackets) in Hospitals  (Allopathic & Others), Dispensaries / Health Center, Family Welfare Center, Maternity and Child Welfare Center, Maternity Homes,T.B.Hospital/ Clinic,  Nursing Homes, Veterinary Hospital, Mobile Health Clinic and Others etc., Charitable Hospital/Nursing Home  (Numbers), Medicine Shop (Numbers)","Town Health Facilities, Medical, Welfare Services",yes,"Directorate of Census Operations, Rajasthan (2014) Census of India 2011 - Rajasthan - Series 09 - Part XII B - District Census Handbook, Jaipur",Town Statement-IV_0812,"Directorate of Census Operations, Rajasthan",https://censusindia.gov.in/nada/index.php/catalog/1069/download/3291/DH_2011_0812-Jaipur.zip,,,,,,2009,xls,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,xls/xlsx,TRUE,unknown
196,Services,"Educational, Recreational And Cultural Facilities, 2009",TRUE,"Name of Town, Number of Educational Facilities(Primary school, Middle school, Secondary school, Senior Secondary school, Arts/ Science/ Commerce colleges (of degree level and above) , Medical colleges,Engineering colleges, Management Institute/ colleges,Polytechnics, Recognised Shorthand, Typewriting and vocational training institutions,Non-formal Education Center (Sarva Shiksha Abhiyan Center), Special School for Disabled, others ), Number of Social, Recreational and Cultural facilities: No. of Orphanage Home, Working women's hostles, No. of Old Age Home, Stadium, Cinema Theatre, Auditorium/ Community halls, Public libraries and Reading rooms","Town Educational, Social Facilities, Education, Recreation Infrastructure",yes,"Directorate of Census Operations, Rajasthan (2014) Census of India 2011 - Rajasthan - Series 09 - Part XII B - District Census Handbook, Jaipur",Town Statement-V_0812,"Directorate of Census Operations, Rajasthan",https://censusindia.gov.in/nada/index.php/catalog/1069/download/3291/DH_2011_0812-Jaipur.zip,,,,,,2009,xls,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,xls/xlsx,TRUE,unknown
197,Services,"Industry And Banking, 2009",TRUE,"Name of Town, Names of three most important commodities manufactured, Number of banks (Nationalised Bank,Private Commercial Bank,Co-operative Bank), Number of agricultural credit societies, Number of non-agricultural credit societies","Town Manufacturing, Financial Institutions, Banking, Credit Facilities",yes,"Directorate of Census Operations, Rajasthan (2014) Census of India 2011 - Rajasthan - Series 09 - Part XII B - District Census Handbook, Jaipur",Town Statement-VI_0812,"Directorate of Census Operations, Rajasthan",https://censusindia.gov.in/nada/index.php/catalog/1069/download/3291/DH_2011_0812-Jaipur.zip,,,,,,2009,xls,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,xls/xlsx,TRUE,unknown
198,Services,"Civic And Other Amenities In Slums, 2009",TRUE,"Class and name of town, Name of the slum, No. of households (approximate), Population of the Slum (approximate), Paved roads (in kms.), System of drainage( Open, Closed, Both, Nil), Number of latrines, Community, No. of tap points/ public hydrants installed for supply of protected water, Electricity (Number of connections) in Domestic, Road lighting (points) and Others","Slum Infrastructure, Amenities, Slum Living Conditions",yes,"Directorate of Census Operations, Rajasthan (2014) Census of India 2011 - Rajasthan - Series 09 - Part XII B - District Census Handbook, Jaipur",Town Statement-VII_0812,"Directorate of Census Operations, Rajasthan",https://censusindia.gov.in/nada/index.php/catalog/1069/download/3291/DH_2011_0812-Jaipur.zip,safety and comfort,Coverage of the drainage system,,,,2009,xls,,Jaipur District,district level,district,open,not known,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,xls/xlsx,TRUE,unknown
199,Services,Education Facilities In Jaipur Region Villages,TRUE,"Education Facilities in Jaipur Region Villages based on infrastructure, standard and no. of facilities","Education Facilities, Infrastructure, Jaipur Region Villages",yes,"Master Development Plan 2025 (2011), vol1","Table 3-17, pg.153","Directorate of Census Operations, Rajasthan",https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,printed table,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
200,Services,Smart Governance,TRUE,"Availability of online services for various domains like taxes, challans,fines, service connections, certificates,licenses, tenders, grievance management, tickets & passes, disclosure of documents in yes and no format","smart governance, ",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/digital-availability-jaipur,,,,,,2019,csv,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
201,Services,Cultural Heritage Jaipur,TRUE,"Name of heritage,Nature of heritage (open space, monuments, street etc.),Heritage use, Age of heritage ( In Years) ",Heritage Characteristics,yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/culturalheritagejaipur,,,,,,2019,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
202,Services,Digital Payments Jaipur,TRUE,Total Collection of municipal Amount collected by ticket sale for Bus and Metro Services,"Digital payments, jaipur",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/digital-payments-jaipur,,,,,2017,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
203,Services,Community Facilities Jaipur,TRUE,"number of ward wise Community Hall / Auditorium / Convention Center / Swimming Pools / Sports Ground / Theatre, Facility Name and capacity","community facilities, jaipur",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/community-facilities-jaipur,,,,,,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
204,Services,Citizen Facilities Jaipur,TRUE,citizen facilitation centers with average monthly footfalls,"citizen facility, footfall, jaipur",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/citizen-facilities-jaipur,,,,,,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
205,Services,Availability Of Primary Schools Within Jaipur Region,TRUE,Distribution of primary schools across Jaipur Region.,"primary schools, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-6, pg.160",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
206,Services,Assessment Of Senior Secondary School Availability In Jaipur Region,TRUE,Availability of senior secondary schools in Jaipur Region.,"Senior secondary Schools, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-7, pg. 161",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
207,Services,Assessment Of College Availability In Jaipur Region,TRUE,Accessibility of colleges in Jaipur Region.,"Colleges, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-8, pg. 162",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
208,Services,Assessment Of Health Centre Availability In Jaipur Region,TRUE,Distribution of health centers in Jaipur Region.,"Health centres, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-10, pg.164",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
209,Services,Accessibility To Hospitals In Jaipur Region,TRUE,Accessibility to hospitals in Jaipur Region.,"Hospitals, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-11, pg.165",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
210,Services,Bank Facility In Jaipur Region,TRUE,Locations of banks within Jaipur Region.,"Banks, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-12, pg.166",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
211,Services,Availability Of Credit Banking Facility In Agriculture Productive Areas -Jaipur Region,TRUE,Credit banking facilities in agricultural areas of Jaipur Region.,"Banking facilities, agriculture, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-13, pg. 167",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
212,Services,Availability Of Postal Services In Jaipur Region,TRUE,Availability of postal services in Jaipur Region.,"Postal service, Jaipur region",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-14, pg. 168",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
213,Transport Network,Road Network In Rajasthan (Up To 31.03.2022),TRUE,"Road Network in Rajasthan (up to 31.03.2022) with road category, length (km), and percentage  share as the parameters","Road Network, Rajasthan",yes,"State Road Safety Cell, Department of Transport and Road Safety, Rajasthan",,"Public Works Department, Government of Rajasthan",https://roadsafetycell.rkcl.in/pageView/token=Q2twNXhhZk9IaklESkMwMGxoaTgwdz09,"sustainable mobility, effective enforcement, public transport supply",,,,,2022,"printed table, graphs & piechart",,Rajasthan,state level,state,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
214,Transport Network,Regional Road Network Map,TRUE,Regional transport network,"Road network, Regional",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 2-1, pg. 2-3",JDA,Document not yet published,"sustainable mobility, effective enforcement, public transport supply",,,,,2018,printed map,,Jaipur Region,regional level,region,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
215,Transport Network,District Road Network-Class 1 & Class 2 Town Connectivity,TRUE,district road network for connectivity of class 1& class 2 towns,District road network,yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-41, pg.118",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,"sustainable mobility, effective enforcement, public transport supply",,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
216,Transport Network,District Road Network - Class 2 & Class 3 Town Connectivity,TRUE,district road network for connectivity of class 2& class 3 towns,District road network,yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-42, pg.119",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,"sustainable mobility, public transport supply, effective enforcement",,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
217,Transport Network,District Road Network - Class 3 & Class 4 Town Connectivity,TRUE,district road network for connectivity of class 3& class 4 towns,District road network,yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-43, pg. 119",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,"sustainable mobility, public transport supply, effective enforcement",,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
218,Transport Network,District Road Network - Class 4 & Class 5 Town Connectivity,TRUE,district road network for connectivity of class 4& class 5 towns,District road network,yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-44, pg. 120",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,"sustainable mobility, public transport supply, effective enforcement",,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
219,Transport Network,District Road Network Optimum Connectivity,TRUE,"Optimum connectivity of the district over laying the future towns, growth centres, growth foci, focal villages and service villages. Should be used with Table  2-40 (list of the 57 new towns and their class by 2025)",Connectivity map,yes,sustainable mobility,"Map-2-45, pg. 120",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,"sustainable mobility, public transport supply, effective enforcement",,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
220,Transport Network,Road Network,TRUE,Highway Network for JDA Region,"Highway, network, JDA",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1",Figure 6-6 pg 6-14,JDA,Document not yet published,"sustainable mobility, public transport supply, effective enforcement",,,,,2022,map image,,JDA Boundary,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
221,Transport Network,Road Network,TRUE,Highway Network for JMC Boundary,"Highway, network, JMC",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1",Figure 6-5 pg 6-13,JDA,Document not yet published,"sustainable mobility, public transport supply, effective enforcement",,,,,2022,map image,,JMC Boundary,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
222,Transport Network,Built Heritage And Cultural Trail,TRUE,Significant heritage sites and cultural landmarks in Jaipur.,"Heritage, cultural sites",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-37, pg. 113",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
223,Transport Network,Recreation And Leisure Trail,TRUE,Recreational and leisure areas in Jaipur.,"Recreational, leisure area, Jaipur",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-38, pg. 114",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
224,Transport Network,Religious And Spiritual Trail,TRUE,Religious and spiritual sites in Jaipur.,"Spiritual sites, Jaipur",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-39, pg. 115",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
225,Transport Network,Availability Of Road Markings In Walled City,TRUE,Availability of road markings in the walled city of Jaipur. ,"Road markings, walled city",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-8, Pg. 7-12",JDA,Document not yet published,effective enforcement,Organised road use,,,,2022,map image,,Walled City,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
226,Transport Network,Availability Of Signage In Walled City,TRUE,Availability of Signages in walled city. ,"Singages, walled city",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-9, Pg. 7-12",JDA,Document not yet published,effective enforcement,Organised road use,,,,2022,map image,,Walled City,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
227,Transport Network,Availability Of Footpaths,TRUE,"Availability of Footpaths in Walled City
",Footpaths,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Table 3-70, pg. 3-74",JDA,Document not yet published,safety and comfort,Walkability,,,,2022,printed table,,Jaipur City,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
228,Transport Network,Right Of Way (Row) Widths,TRUE,"detailed information on the road infrastructure in Jaipur, listing 39 major roads with their respective lengths, right-of-way (ROW), carriage details, and shoulder widths. ","Road Infrastructure, Major roads, ROW",yes,"JDA (2011) Master Development Plan 2025, vol1","Table 4-21, pg.254",DHV Primary Survey,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,public transport supply,,,,,2007,printed table,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
229,Transport Network,Transport Potential In Villages,TRUE,"transport potential (High, Low, Medium) analysis in Jaipur District. ","Transport potential, villages",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 2-25, pg. 89",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,,,,,,2001,map image,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
230,Transport Network,Encroached Footpaths In Jaipur,TRUE,Encroached Footpaths ,Footpaths,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Table 3-61, pg. 3-70",JDA,Document not yet published,effective enforcement,Organised road use,,,,2022,printed table,,Jaipur City,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
